,ip,nb_www,phish_hints,nb_hyperlinks,domain_in_title,domain_age,google_index,page_rank,digit_ratio_url,digit_ratio_hostname
2709,0,1,1,21,1,2344,1,6,0.03278688524590164,0.03278688524590164
10233,0,0,1,6,1,1086,1,0,0.047619047619047616,0.047619047619047616
2556,1,0,0,15,1,6868,1,2,0.21686746987951808,0.21686746987951808
1446,0,0,0,12,1,1771,1,0,0.0,0.0
172,0,1,0,665,0,3650,1,5,0.07272727272727272,0.07272727272727272
5767,0,1,0,53,1,8520,0,10,0.0,0.0
10425,1,0,0,51,1,3992,1,0,0.19298245614035087,0.19298245614035087
7760,0,1,0,11,1,5208,0,3,0.0,0.0
5364,0,0,0,487,0,7132,0,7,0.0,0.0
5856,0,1,0,219,1,7936,0,5,0.0,0.0
2546,0,0,0,28,0,8810,0,4,0.0,0.0
7364,0,0,0,0,1,3153,1,7,0.05555555555555555,0.05555555555555555
3543,1,1,0,74,0,5371,1,8,0.15584415584415584,0.15584415584415584
3329,0,0,0,0,1,7287,1,0,0.0,0.0
9578,0,0,0,66,1,8575,0,5,0.0,0.0
11426,0,1,0,3,1,6728,1,0,0.024390243902439025,0.024390243902439025
9207,0,1,0,39,1,2860,0,2,0.0,0.0
10999,0,0,1,0,1,-1,0,3,0.02531645569620253,0.02531645569620253
9933,0,1,0,510,0,9174,0,7,0.0,0.0
6298,0,0,1,146,1,3910,1,0,0.0,0.0
78,0,0,0,199,0,7133,0,7,0.0,0.0
1483,0,1,0,220,1,7586,0,5,0.0,0.0
10608,0,1,0,534,1,-1,0,3,0.0,0.0
1367,0,0,0,14,1,7295,1,5,0.022727272727272728,0.022727272727272728
4374,0,1,0,208,1,3530,0,5,0.05063291139240506,0.05063291139240506
8393,0,1,0,52,0,8760,0,4,0.0,0.0
9496,0,0,0,121,0,6215,0,5,0.0,0.0
10348,0,1,0,57,1,4897,0,3,0.0,0.0
2233,0,0,1,1,1,-1,1,2,0.0,0.0
424,0,1,0,156,1,1617,0,1,0.0,0.0
470,0,1,0,529,1,3097,0,4,0.0,0.0
3983,0,0,0,120,1,7448,0,8,0.10126582278481013,0.10126582278481013
9914,0,0,0,69,0,11048,0,6,0.08196721311475409,0.08196721311475409
7718,1,0,1,50,1,-1,1,0,0.46875,0.46875
9882,0,0,0,26,0,-1,0,4,0.0,0.0
879,0,1,0,255,1,1251,0,2,0.0,0.0
10550,0,1,0,111,1,7243,0,2,0.0,0.0
735,1,1,0,146,1,5339,0,6,0.08653846153846154,0.08653846153846154
3012,0,1,0,201,1,5086,0,5,0.0,0.0
8999,0,1,0,79,1,-1,0,2,0.0,0.0
1995,0,0,1,0,1,5331,1,0,0.02564102564102564,0.02564102564102564
1502,1,1,0,33,1,-1,0,4,0.15789473684210525,0.15789473684210525
5996,0,1,0,115,1,4544,0,5,0.0,0.0
2569,0,1,0,0,1,3510,0,4,0.0,0.0
11195,0,1,0,118,1,6965,0,5,0.0,0.0
193,1,1,0,0,1,4681,0,3,0.19101123595505617,0.19101123595505617
2853,0,0,0,421,0,2219,0,4,0.0,0.0
9413,0,1,0,2,1,2290,1,4,0.07692307692307693,0.07692307692307693
2193,0,1,0,89,1,7913,0,6,0.10909090909090909,0.10909090909090909
9773,1,0,0,30,1,5767,1,2,0.4528301886792453,0.4528301886792453
1157,1,1,0,126,0,8759,1,5,0.10810810810810811,0.10810810810810811
8139,0,0,2,1,0,8348,1,10,0.0,0.0
3897,0,0,0,46,1,133,1,0,0.05063291139240506,0.05063291139240506
579,1,0,0,0,1,-1,1,0,0.24870466321243523,0.24870466321243523
4129,0,1,0,335,0,1596,0,3,0.0,0.0
8611,0,0,1,5,1,-1,1,3,0.0,0.0
7502,0,0,0,11,1,286,1,0,0.0,0.0
198,0,1,0,182,1,6901,0,5,0.14705882352941177,0.14705882352941177
645,0,0,4,0,1,2335,1,0,0.0,0.0
6423,0,0,0,35,1,7621,0,6,0.0,0.0
1602,0,1,0,22,1,1460,1,0,0.0,0.0
490,0,1,1,75,1,8350,0,6,0.07246376811594203,0.07246376811594203
3692,0,1,0,205,1,-1,0,4,0.0,0.0
9699,0,1,0,137,0,-1,0,5,0.0,0.0
2100,0,1,0,995,1,6660,0,2,0.0,0.0
2601,1,1,1,1,1,-1,1,0,0.18439716312056736,0.18439716312056736
2297,0,0,0,26,1,4721,1,4,0.0,0.0
7599,0,0,3,21,1,5616,1,5,0.0625,0.0625
4538,0,0,0,651,1,1820,0,4,0.0,0.0
6114,1,0,0,51,1,3992,1,0,0.20618556701030927,0.20618556701030927
6740,0,0,0,0,1,8884,1,2,0.0,0.0
9609,0,1,0,52,1,8047,0,6,0.0,0.0
9725,1,0,2,3,1,-1,0,0,1.0,1.0
4988,0,0,0,17,1,1794,1,0,0.017857142857142856,0.017857142857142856
11165,0,1,0,266,0,7834,0,6,0.0,0.0
1604,0,1,0,486,1,1903,0,2,0.0,0.0
4298,0,1,0,22,0,-1,0,2,0.0,0.0
9371,0,0,0,0,1,3460,1,4,0.0,0.0
10823,0,0,0,21,1,1245,1,1,0.0,0.0
7205,0,1,0,20,1,3103,0,4,0.0,0.0
5322,1,0,0,51,1,3992,1,0,0.16666666666666666,0.16666666666666666
763,0,1,0,258,1,3094,1,3,0.0,0.0
5108,0,0,0,12,1,7446,1,0,0.0,0.0
6576,0,1,0,100,0,9205,0,6,0.0,0.0
9465,0,0,0,7,1,7967,1,2,0.0,0.0
8832,0,1,0,173,0,7498,0,5,0.04081632653061224,0.04081632653061224
9247,0,1,0,92,0,4705,0,4,0.0,0.0
9695,0,0,0,16,0,-1,0,3,0.05555555555555555,0.05555555555555555
1848,0,1,0,35,1,4184,0,3,0.0,0.0
10356,1,0,0,63,0,8454,1,5,0.13186813186813187,0.13186813186813187
637,0,0,0,6,1,-1,1,6,0.058823529411764705,0.058823529411764705
659,1,0,0,157,1,-2,1,3,0.09859154929577464,0.09859154929577464
6618,0,1,1,2,1,3317,1,2,0.0,0.0
1882,0,0,0,8,0,1337,1,6,0.23529411764705882,0.23529411764705882
7062,0,1,0,166,1,-1,1,3,0.0,0.0
10320,0,0,0,7,0,1152,1,4,0.12,0.12
6493,0,1,0,57,1,1918,0,3,0.0,0.0
11088,0,0,1,21,1,986,0,0,0.2072072072072072,0.2072072072072072
643,0,0,0,16,1,806,1,1,0.15789473684210525,0.15789473684210525
965,0,1,0,0,0,-1,1,5,0.0,0.0
1364,0,0,0,16,1,809,0,1,0.0,0.0
694,0,0,1,15,1,-1,1,2,0.1,0.1
2139,0,0,1,47,1,1950,1,1,0.0,0.0
5075,0,1,0,12,1,5603,0,3,0.0,0.0
5821,0,1,0,35,0,5129,1,1,0.0,0.0
5027,0,1,0,204,0,4648,0,3,0.0,0.0
10643,0,0,1,25,1,8347,1,10,0.056074766355140186,0.056074766355140186
10192,0,1,0,103,1,7189,1,1,0.027777777777777776,0.027777777777777776
9,0,0,1,140,1,9368,0,5,0.08333333333333333,0.08333333333333333
8864,0,0,0,5,1,1527,1,0,0.0,0.0
9796,0,1,0,12,0,6986,0,3,0.0,0.0
8637,1,1,4,4,1,2618,1,0,0.1791044776119403,0.1791044776119403
1444,1,0,10,10,1,-1,0,2,0.24082363473589974,0.24082363473589974
6108,0,0,0,334,1,10048,0,5,0.0,0.0
9235,0,1,0,0,1,6267,1,0,0.0,0.0
2838,0,0,1,47,1,1950,0,1,0.0,0.0
9433,0,1,0,112,1,4821,0,3,0.0,0.0
9194,0,1,0,68,1,5185,1,0,0.0,0.0
9644,0,1,0,3,1,-1,0,2,0.034482758620689655,0.034482758620689655
6126,0,1,0,75,1,7092,0,4,0.0,0.0
7653,0,1,0,219,1,3144,0,3,0.0,0.0
8011,0,0,0,5,1,2838,1,2,0.0,0.0
4802,0,1,0,203,0,5322,0,3,0.0,0.0
2424,0,0,0,31,1,-1,1,0,0.0,0.0
21,0,0,0,77,1,5647,0,6,0.0,0.0
2766,0,0,0,1,1,7083,1,3,0.04,0.04
10406,0,0,0,24,1,1757,1,0,0.1875,0.1875
5068,0,0,0,6,1,4967,1,1,0.16666666666666666,0.16666666666666666
9922,0,1,0,249,1,8206,1,5,0.0,0.0
1041,1,0,0,0,1,-1,1,0,0.3333333333333333,0.3333333333333333
1077,0,1,0,29,1,5313,0,5,0.0,0.0
1878,0,1,0,631,1,1258,0,3,0.0,0.0
7148,0,0,0,48,1,5232,0,7,0.0,0.0
7130,0,0,0,149,0,8048,0,5,0.0,0.0
4210,0,1,1,99,1,70,1,0,0.0,0.0
9622,0,0,0,0,1,-1,1,2,0.025,0.025
10033,0,0,0,45,1,4104,0,4,0.0,0.0
6538,0,0,2,0,1,4258,1,1,0.036585365853658534,0.036585365853658534
8360,0,1,0,0,1,11566,0,6,0.047058823529411764,0.047058823529411764
1785,0,0,0,26,1,8019,0,4,0.07258064516129033,0.07258064516129033
5393,0,1,0,52,0,5639,0,10,0.023809523809523808,0.023809523809523808
844,0,0,0,103,1,7296,0,5,0.07407407407407407,0.07407407407407407
3620,0,1,0,146,1,-1,0,5,0.0,0.0
324,0,0,0,47,1,5230,1,7,0.0,0.0
11089,0,1,0,20,1,8983,1,3,0.07272727272727272,0.07272727272727272
9718,0,0,0,70,1,8181,1,4,0.0,0.0
3992,0,0,0,15,1,7296,1,5,0.13333333333333333,0.13333333333333333
8840,0,1,0,17,0,7419,0,7,0.0,0.0
6888,0,1,0,1,1,3640,1,0,0.05660377358490566,0.05660377358490566
6097,0,1,0,0,1,-1,1,1,0.0,0.0
2405,0,0,0,16,1,5160,0,8,0.0,0.0
4804,0,1,0,1,1,5076,0,3,0.0,0.0
11343,0,0,0,3,1,190,1,2,0.08571428571428572,0.08571428571428572
494,0,1,0,9,1,6400,1,5,0.0,0.0
9202,0,1,0,54,1,7736,0,2,0.0,0.0
3299,0,1,1,164,1,2676,1,0,0.0,0.0
9216,1,0,0,57,1,3290,1,2,0.2878787878787879,0.2878787878787879
10594,0,0,0,0,1,74,1,0,0.0,0.0
6835,0,0,1,30,1,8347,1,10,0.0660377358490566,0.0660377358490566
3606,0,1,1,190,0,-1,0,4,0.0,0.0
5156,0,1,0,84,1,4029,0,4,0.0,0.0
6099,1,0,3,0,1,328,1,0,0.3425414364640884,0.3425414364640884
9771,0,0,0,9,1,3855,0,2,0.034482758620689655,0.034482758620689655
7107,0,0,0,26,1,8019,1,4,0.1111111111111111,0.1111111111111111
8547,0,1,0,17,1,-1,0,3,0.0,0.0
7679,0,0,0,25,1,454,1,0,0.0821917808219178,0.0821917808219178
8777,0,1,0,82,1,-1,1,5,0.0,0.0
3115,0,0,0,473,0,7129,0,7,0.0,0.0
11287,0,1,0,71,0,1482,0,2,0.0,0.0
6262,0,0,2,40,1,1884,1,0,0.0,0.0
2830,0,0,0,13,1,5159,0,8,0.0,0.0
9919,0,0,0,72,0,5890,0,2,0.0,0.0
6849,0,1,0,129,0,4401,0,2,0.0,0.0
8125,0,0,0,21,1,5615,1,5,0.0784313725490196,0.0784313725490196
2679,0,1,0,114,1,-1,0,2,0.03225806451612903,0.03225806451612903
10382,0,0,0,32,1,-1,1,0,0.0,0.0
5144,0,1,0,29,1,1594,0,3,0.05,0.05
1687,1,1,0,51,1,3992,1,0,0.205607476635514,0.205607476635514
508,0,0,0,14,1,7295,0,5,0.03333333333333333,0.03333333333333333
10541,1,1,0,162,1,-1,0,4,0.14545454545454545,0.14545454545454545
2413,0,0,2,15,0,539,1,0,0.25,0.25
4425,0,0,0,0,1,-1,1,0,0.0,0.0
7418,1,0,0,5,1,3229,1,0,0.24390243902439024,0.24390243902439024
10291,0,0,0,37,1,3993,1,3,0.06349206349206349,0.06349206349206349
8785,0,0,1,10,0,8347,1,10,0.10526315789473684,0.10526315789473684
5121,0,0,0,984,1,2168,0,4,0.0,0.0
4156,0,1,0,55,0,8519,1,10,0.0,0.0
3895,0,0,0,19,1,-1,1,0,0.0,0.0
11126,0,0,0,7,1,7497,0,3,0.0,0.0
8719,0,1,0,424,1,7241,0,5,0.0,0.0
376,0,1,0,62,1,8045,0,6,0.0,0.0
2534,0,1,0,32,1,2685,0,4,0.0,0.0
160,0,0,0,3,1,189,1,2,0.15151515151515152,0.15151515151515152
5265,0,1,0,53,1,-1,1,0,0.0,0.0
9836,0,0,0,15,1,7296,1,5,0.12903225806451613,0.12903225806451613
298,0,1,0,18,0,-1,0,3,0.0,0.0
7454,0,0,0,10,1,308,1,0,0.0,0.0
3774,0,0,0,51,0,-1,0,0,0.0,0.0
257,0,0,2,0,1,65,1,0,0.05785123966942149,0.05785123966942149
9862,0,0,0,275,1,5844,0,5,0.024390243902439025,0.024390243902439025
9316,1,0,0,31,1,275,1,0,0.1111111111111111,0.1111111111111111
10397,0,1,0,130,0,8813,0,5,0.0,0.0
7472,0,1,0,360,1,-1,0,6,0.0,0.0
6981,0,0,0,36,1,5232,0,7,0.0,0.0
1138,0,0,0,1175,0,7133,0,7,0.0,0.0
11150,0,0,0,49,1,-1,1,5,0.0,0.0
8614,0,0,0,31,1,1546,1,2,0.10869565217391304,0.10869565217391304
562,1,0,1,5,1,4873,1,2,0.5,0.5
5185,0,1,0,39,1,4715,0,4,0.0,0.0
3026,0,1,0,55,0,5635,0,10,0.0,0.0
9711,0,0,0,28,0,2881,1,4,0.02857142857142857,0.02857142857142857
4902,0,0,0,5,1,5440,1,2,0.0,0.0
5764,0,0,2,4,1,2455,1,0,0.0,0.0
3393,0,1,0,0,1,5515,0,4,0.0,0.0
1571,1,1,0,95,0,3958,0,3,0.1076923076923077,0.1076923076923077
1171,1,1,1,12,1,2231,1,0,0.1774193548387097,0.1774193548387097
4770,1,0,0,57,1,3289,1,2,0.3770491803278688,0.3770491803278688
1233,1,0,0,51,1,3992,1,0,0.16981132075471697,0.16981132075471697
7680,0,0,0,87,1,3573,0,6,0.0,0.0
2135,0,1,0,118,0,3020,0,3,0.0,0.0
9296,0,1,0,89,1,-1,0,2,0.0,0.0
4429,0,1,0,256,1,8600,0,4,0.0,0.0
10992,0,0,0,0,1,3153,1,3,0.04,0.04
3526,0,0,0,77,1,7618,1,5,0.0,0.0
1829,0,0,0,4,1,560,1,2,0.038461538461538464,0.038461538461538464
5533,1,0,0,23,0,10674,1,8,0.14545454545454545,0.14545454545454545
8666,0,1,0,88,0,7917,0,6,0.0,0.0
3148,0,1,0,135,0,5976,0,2,0.0,0.0
700,1,0,0,30,1,5767,1,2,0.4,0.4
5553,1,0,1,0,1,2460,0,0,0.373134328358209,0.373134328358209
9395,0,0,0,17,1,7296,1,5,0.0,0.0
2603,0,1,0,0,1,-1,1,5,0.0916030534351145,0.0916030534351145
11181,0,0,2,31,1,5902,1,1,0.0,0.0
7798,1,1,5,0,0,8347,1,10,0.03289473684210526,0.03289473684210526
1668,0,0,0,0,1,718,1,0,0.0,0.0
2095,0,0,0,21,1,5627,1,5,0.017241379310344827,0.017241379310344827
9186,0,0,1,47,1,1950,0,1,0.0,0.0
9027,0,0,4,6,1,4609,1,3,0.0,0.0
5892,0,0,0,13,1,1350,1,6,0.03571428571428571,0.03571428571428571
7830,0,1,0,29,1,477,0,0,0.058823529411764705,0.058823529411764705
2138,0,0,0,22,0,711,0,2,0.0,0.0
2502,1,1,3,124,1,243,1,0,0.26582278481012656,0.26582278481012656
2974,0,0,0,12,1,-2,1,0,0.0,0.0
7110,0,0,0,0,1,2208,0,0,0.0,0.0
8348,0,1,0,31,0,1159,0,2,0.04081632653061224,0.04081632653061224
9426,0,0,0,884,0,7132,0,7,0.0,0.0
4535,0,0,0,370,0,-1,0,3,0.0,0.0
9062,0,1,0,336,1,-1,0,4,0.0,0.0
1394,0,1,0,149,1,8047,0,6,0.0,0.0
1055,0,0,0,15,1,7295,1,5,0.12121212121212122,0.12121212121212122
1747,0,1,0,69,0,9254,0,6,0.0,0.0
565,0,1,0,105,0,7143,0,1,0.0,0.0
4673,1,0,4,2,1,1653,1,0,0.5681818181818182,0.5681818181818182
7682,0,0,0,64,1,4739,0,5,0.0,0.0
4336,1,0,0,21,1,5627,1,5,0.3333333333333333,0.3333333333333333
4872,0,0,0,18,0,4624,0,5,0.0,0.0
2878,0,1,0,13,1,4231,0,2,0.0,0.0
9941,0,0,3,4,1,4540,1,1,0.0,0.0
4440,1,0,0,6,1,-1,0,0,0.7272727272727273,0.7272727272727273
806,0,0,0,140,0,8047,0,5,0.0,0.0
6289,0,0,3,0,1,3632,1,0,0.05154639175257732,0.05154639175257732
7166,0,0,0,0,1,1953,1,3,0.21621621621621623,0.21621621621621623
2509,0,1,0,160,0,-1,0,4,0.0,0.0
10429,1,0,5,33,1,36,1,0,0.6285714285714286,0.6285714285714286
6738,0,0,0,14,1,563,0,2,0.0,0.0
9444,0,0,0,0,1,7447,1,8,0.061855670103092786,0.061855670103092786
5497,0,1,0,19,0,3024,0,2,0.0,0.0
842,1,1,0,0,1,5849,1,0,0.32727272727272727,0.32727272727272727
6642,0,0,1,77,0,6326,0,10,0.022222222222222223,0.022222222222222223
1779,0,0,0,155,1,9,1,0,0.0,0.0
5836,0,0,0,76,1,-1,1,5,0.14285714285714285,0.14285714285714285
8552,0,1,0,24,1,902,1,0,0.0,0.0
3880,0,1,3,53,1,1681,1,0,0.0,0.0
5239,0,0,1,7,1,-1,1,3,0.022727272727272728,0.022727272727272728
4116,0,1,0,482,1,9261,0,5,0.0,0.0
3862,0,1,0,84,1,-1,0,4,0.041666666666666664,0.041666666666666664
10343,0,1,0,24,1,3931,0,4,0.0,0.0
1245,0,1,0,0,1,-1,1,0,0.02631578947368421,0.02631578947368421
4077,0,0,0,8,1,104,1,0,0.0,0.0
7775,0,1,0,299,0,2751,0,4,0.0,0.0
1990,0,1,0,16,1,3009,0,0,0.0,0.0
4560,0,1,0,14,0,1724,0,0,0.0,0.0
2631,0,0,0,87,1,389,1,0,0.0,0.0
4488,0,0,2,21,1,5627,1,5,0.022222222222222223,0.022222222222222223
4680,0,0,0,332,1,7160,1,3,0.16216216216216217,0.16216216216216217
10426,0,0,2,27,1,8348,0,10,0.0,0.0
2446,0,1,1,51,1,3400,1,1,0.0,0.0
6661,1,0,0,51,1,3992,1,0,0.22549019607843138,0.22549019607843138
7594,1,1,0,5,0,5160,1,8,0.1746031746031746,0.1746031746031746
10741,0,0,0,375,0,7133,0,7,0.09615384615384616,0.09615384615384616
10535,0,0,0,35,0,9317,1,7,0.06956521739130435,0.06956521739130435
10983,0,0,0,30,1,4618,0,0,0.0,0.0
9206,0,0,0,23,1,3481,0,3,0.0,0.0
10212,1,0,3,88,1,2046,1,0,0.25925925925925924,0.25925925925925924
2565,0,1,0,54,1,8906,0,6,0.0,0.0
1926,0,1,0,279,1,6259,0,6,0.1702127659574468,0.1702127659574468
6004,0,1,0,252,0,5442,0,5,0.0,0.0
7756,0,1,0,57,1,3759,0,4,0.0,0.0
453,0,0,0,77,1,5440,1,2,0.1590909090909091,0.1590909090909091
9589,0,1,3,0,1,201,1,3,0.0,0.0
8132,0,0,0,0,1,5375,1,0,0.11764705882352941,0.11764705882352941
8918,0,0,1,611,1,3103,0,4,0.0,0.0
6489,0,1,0,49,0,8778,0,5,0.0,0.0
2295,0,1,0,193,1,7587,0,5,0.0,0.0
10600,0,1,0,64,0,3850,1,3,0.0,0.0
7177,0,0,0,66,1,4593,0,4,0.0,0.0
2002,0,0,0,14,1,7295,1,5,0.0,0.0
5986,1,0,0,88,1,2192,1,0,0.3392857142857143,0.3392857142857143
4691,0,0,0,26,1,8019,1,4,0.04580152671755725,0.04580152671755725
11363,0,0,0,38,1,179,0,0,0.07954545454545454,0.07954545454545454
1337,0,1,5,0,1,4283,1,1,0.0,0.0
9911,1,0,0,51,1,3992,1,0,0.15454545454545454,0.15454545454545454
2791,0,1,0,307,0,-1,0,2,0.0,0.0
1,1,0,0,30,1,5767,1,2,0.2833333333333333,0.2833333333333333
8974,0,1,0,94,1,2459,0,5,0.0,0.0
3731,0,1,0,19,1,-2,0,3,0.0,0.0
7500,1,1,0,30,1,5767,1,2,0.35,0.35
3598,0,0,0,3,1,11,1,0,0.09230769230769231,0.09230769230769231
7326,1,0,1,65,1,-1,1,0,0.4642857142857143,0.4642857142857143
7476,0,0,1,72,1,5,1,0,0.0,0.0
11423,0,1,0,92,0,5186,1,1,0.04938271604938271,0.04938271604938271
308,0,0,3,22,1,2232,1,0,0.0,0.0
11358,1,0,2,45,1,253,1,0,0.16666666666666666,0.16666666666666666
3265,0,0,0,328,1,-1,0,5,0.0,0.0
6096,0,0,2,1,1,3157,1,1,0.006369426751592357,0.006369426751592357
2558,0,1,0,30,1,-1,0,4,0.0,0.0
9710,0,1,0,18,0,7717,0,4,0.0,0.0
10183,0,0,0,7,1,8018,1,4,0.11688311688311688,0.11688311688311688
8074,0,1,0,199,1,-1,0,2,0.0,0.0
1608,0,1,0,0,1,3934,1,0,0.0,0.0
8849,0,1,0,322,0,9958,0,5,0.0,0.0
8854,1,0,2,27,1,866,1,1,0.3333333333333333,0.3333333333333333
9768,0,0,0,1,1,7086,1,3,0.058394160583941604,0.058394160583941604
4695,0,1,0,0,1,-1,1,1,0.0,0.0
3930,0,1,0,233,1,-1,0,5,0.0,0.0
8635,0,0,0,139,1,1483,1,2,0.12,0.12
9268,0,1,0,22,1,1091,0,2,0.0,0.0
6531,0,0,1,47,1,1950,1,1,0.0,0.0
703,1,1,0,51,1,3992,1,0,0.29473684210526313,0.29473684210526313
3378,0,1,0,12,1,4138,1,2,0.0,0.0
8903,0,0,1,0,1,1369,1,1,0.0,0.0
5481,0,0,0,143,1,3837,0,4,0.0,0.0
6213,0,1,0,33,1,-1,0,4,0.0,0.0
1777,0,1,0,47,0,-1,1,0,0.0,0.0
1810,0,0,0,80,1,-1,1,2,0.0,0.0
2052,0,1,0,226,1,3060,0,2,0.0,0.0
10181,0,0,0,21,1,5626,1,5,0.06818181818181818,0.06818181818181818
4688,0,0,0,15,0,75,1,0,0.0,0.0
826,0,0,0,11,1,7296,1,5,0.045454545454545456,0.045454545454545456
4005,0,1,0,48,0,-1,0,3,0.0,0.0
3840,0,0,1,175,1,-1,0,4,0.0,0.0
10861,0,1,0,27,1,5,1,0,0.0,0.0
4029,0,0,0,14,0,-1,0,2,0.0,0.0
621,1,1,0,0,1,5850,1,0,0.35714285714285715,0.35714285714285715
8983,0,1,0,199,0,4706,0,4,0.04,0.04
5753,0,1,0,55,0,8518,0,10,0.0,0.0
3539,0,0,0,97,1,7449,1,8,0.13043478260869565,0.13043478260869565
3404,0,0,0,40,0,8346,1,10,0.0,0.0
1265,0,0,0,5,1,2837,1,2,0.0,0.0
3648,0,1,0,61,1,8487,0,4,0.0,0.0
4616,0,0,0,7,1,1,1,0,0.12121212121212122,0.12121212121212122
5752,0,0,0,23,1,2867,0,4,0.0,0.0
863,0,0,0,86,1,3433,1,0,0.078125,0.078125
3636,1,0,2,28,1,8591,0,5,0.3208955223880597,0.3208955223880597
10467,0,0,0,0,1,5499,1,0,0.0,0.0
3231,1,1,0,0,1,7296,1,4,0.09722222222222222,0.09722222222222222
10111,0,0,1,59,1,60,1,0,0.0,0.0
5729,1,0,0,6,1,1116,0,0,0.2833333333333333,0.2833333333333333
3368,0,1,0,253,1,-1,0,2,0.0,0.0
7211,0,0,0,133,0,9399,1,9,0.02564102564102564,0.02564102564102564
9671,1,0,0,4,1,4003,1,0,0.16923076923076924,0.16923076923076924
4309,0,0,0,29,1,-1,1,6,0.125,0.125
11103,1,0,0,15,1,5670,1,6,0.2222222222222222,0.2222222222222222
9452,0,1,0,45,1,3415,1,0,0.16216216216216217,0.16216216216216217
8879,0,1,0,17,0,7423,0,7,0.0,0.0
2181,0,0,0,0,1,-1,1,5,0.2857142857142857,0.2857142857142857
7119,0,0,0,19,1,232,1,0,0.0,0.0
6179,0,1,0,32,1,3091,0,0,0.0,0.0
6742,1,0,0,219,1,7767,1,5,0.23404255319148937,0.23404255319148937
10995,0,1,0,597,1,-1,0,3,0.0,0.0
3,0,0,0,149,1,-1,0,3,0.0,0.0
11312,0,1,1,7,1,2148,1,0,0.0,0.0
9871,0,0,0,239,0,2345,1,2,0.0,0.0
1510,0,1,0,36,1,8248,0,5,0.0,0.0
3419,0,0,0,73,1,5707,1,1,0.0,0.0
9382,0,0,0,0,1,2772,1,1,0.1,0.1
7410,0,0,0,57,1,2737,1,0,0.0,0.0
5975,0,0,0,14,1,-1,1,9,0.16666666666666666,0.16666666666666666
1149,1,0,0,51,1,3993,1,0,0.19387755102040816,0.19387755102040816
5826,0,0,0,0,1,-1,0,2,0.0,0.0
9965,0,0,1,7,1,-1,1,1,0.0,0.0
6211,0,0,0,0,1,7419,1,3,0.0,0.0
5117,0,0,0,1,1,7083,1,3,0.11914893617021277,0.11914893617021277
2126,1,0,0,11,1,874,1,0,0.1793478260869565,0.1793478260869565
8948,0,1,0,574,1,6258,0,6,0.0,0.0
4681,0,1,0,72,0,-1,0,4,0.0,0.0
58,0,0,2,27,1,8348,0,10,0.0,0.0
7060,1,0,0,0,1,3378,1,4,0.22115384615384615,0.22115384615384615
8973,1,2,0,0,0,7489,0,7,0.4309623430962343,0.4309623430962343
7008,0,1,0,55,1,1579,0,3,0.0,0.0
4503,0,1,0,28,1,-2,1,0,0.0,0.0
6333,0,0,0,0,1,7685,0,3,0.0,0.0
203,0,0,0,105,1,7449,0,8,0.0,0.0
8251,0,0,0,116,0,6609,1,5,0.09302325581395349,0.09302325581395349
4845,0,0,1,0,1,7236,0,5,0.0125,0.0125
985,0,0,0,0,1,67,1,0,0.0,0.0
11252,0,0,0,25,1,2916,1,2,0.0,0.0
1894,0,0,0,26,1,5215,0,4,0.0,0.0
7529,0,1,0,97,1,11039,0,5,0.0,0.0
5614,0,0,0,50,1,5440,1,2,0.1111111111111111,0.1111111111111111
2319,0,0,1,1,1,-1,1,1,0.05555555555555555,0.05555555555555555
9881,0,1,0,154,1,-1,0,4,0.0,0.0
6732,0,1,0,92,0,8458,0,5,0.0,0.0
6788,0,1,0,176,1,-1,0,3,0.0,0.0
4229,0,0,2,118,1,2157,0,1,0.0,0.0
1482,0,1,0,106,0,8594,0,4,0.0,0.0
7764,0,1,0,66,0,6304,0,3,0.07142857142857142,0.07142857142857142
8154,0,0,0,0,1,-1,1,0,0.12,0.12
4539,0,0,0,51,1,139,0,0,0.0,0.0
10074,0,0,0,336,0,7133,0,7,0.0,0.0
5151,0,0,0,0,1,-1,1,4,0.19047619047619047,0.19047619047619047
868,1,0,0,18,1,5626,1,5,0.3469387755102041,0.3469387755102041
8446,0,0,0,6,0,4941,1,2,0.0,0.0
642,0,1,0,102,1,5577,0,2,0.0,0.0
5045,0,1,0,51,1,4775,1,4,0.0125,0.0125
10252,0,1,0,432,1,1532,1,0,0.0,0.0
2877,0,1,0,0,1,4221,1,1,0.13861386138613863,0.13861386138613863
10667,0,0,0,1045,0,7132,0,7,0.0,0.0
5112,0,0,1,24,1,4489,1,3,0.0,0.0
8479,0,0,0,77,1,1716,0,2,0.0,0.0
10618,0,1,0,98,0,1937,0,4,0.0,0.0
7854,0,0,0,39,1,7298,0,5,0.0,0.0
6954,0,1,0,30,0,5223,0,2,0.0,0.0
10730,0,1,0,10,1,4481,0,4,0.0136986301369863,0.0136986301369863
7657,0,1,0,2,1,3934,0,4,0.08888888888888889,0.08888888888888889
4911,0,0,0,15,1,8350,0,10,0.0,0.0
9534,0,1,0,19,1,3913,0,2,0.0,0.0
3310,0,0,1,163,1,-1,0,3,0.0,0.0
10264,0,1,0,245,0,9336,0,4,0.0,0.0
4676,0,0,0,18,0,-1,0,3,0.058823529411764705,0.058823529411764705
8318,0,0,0,3,1,256,1,2,0.0,0.0
5238,1,0,0,48,1,-1,1,0,0.575,0.575
5692,0,1,1,95,1,5132,0,7,0.034482758620689655,0.034482758620689655
